"","X1","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","bright_t31","frp","res_mini_k$cluster"
"2029",33729,-39.424,-71.936,317.9,1.1,1,2005-07-26,353,"Terra","MODIS",96,265.9,24.3,8
"2030",33730,-39.414,-71.938,300.5,1.1,1,2005-07-26,353,"Terra","MODIS",28,265.7,11.2,42
"2031",33869,-39.653,-73.333,300.6,1.1,1,2005-08-31,1844,"Aqua","MODIS",30,285.5,7.1,73
"2032",33902,-39.582,-72.321,300.1,1.1,1,2005-09-09,1837,"Aqua","MODIS",29,285.9,6.1,34
"2033",33903,-39.195,-72.385,300.1,1.1,1,2005-09-09,1838,"Aqua","MODIS",24,287.4,5.2,64
"2034",33945,-40.459,-72.933,300.5,1.3,1.1,2005-09-12,1908,"Aqua","MODIS",37,289.9,5.7,93
"2035",33946,-39.144,-72.608,304,1.4,1.2,2005-09-12,1908,"Aqua","MODIS",58,292.2,8.3,91
"2036",34054,-39.581,-72.963,306.7,1.1,1,2005-09-14,1445,"Terra","MODIS",64,287.5,9.4,2
"2037",34055,-40.189,-72.705,300.6,1,1,2005-09-14,1445,"Terra","MODIS",39,285.3,5.6,26
"2038",34056,-39.584,-72.474,306.8,1.1,1,2005-09-14,1856,"Aqua","MODIS",64,290.9,7.3,34
"2039",34057,-39.291,-71.993,303,1.1,1,2005-09-14,1856,"Aqua","MODIS",47,290,4.8,79
"2040",34127,-39.42,-71.953,314.5,1.2,1.1,2005-09-16,328,"Terra","MODIS",89,266.6,25.5,84
"2041",34144,-39.582,-72.97,315.3,1.4,1.2,2005-09-16,1433,"Terra","MODIS",76,287.9,24.2,2
"2042",34218,-39.285,-72.23,300.5,1.2,1.1,2005-09-19,1504,"Terra","MODIS",22,289.4,3.5,41
"2043",34260,-39.286,-72.231,300.5,1,1,2005-09-21,1451,"Terra","MODIS",21,290.1,3,41
"2044",34261,-39.365,-72.508,305.2,1,1,2005-09-21,1451,"Terra","MODIS",61,290.1,5.7,38
"2045",34263,-39.017,-72.93,304.6,1.2,1.1,2005-09-21,1902,"Aqua","MODIS",27,292.4,6.1,23
"2046",34324,-39.272,-72.269,304.7,1.4,1.2,2005-09-26,1510,"Terra","MODIS",57,291.4,8.5,41
"2047",34327,-40.031,-73.106,302.3,1.9,1.3,2005-09-26,1920,"Aqua","MODIS",40,291.8,10.4,27
"2048",34328,-40.024,-73.091,301.2,1.9,1.3,2005-09-26,1920,"Aqua","MODIS",36,290.8,10.1,27
"2049",34434,-39.294,-72.221,301.1,1.2,1.1,2005-10-05,1504,"Terra","MODIS",26,290.7,3.3,41
"2050",34437,-39.346,-72.775,309.9,1.6,1.3,2005-10-05,1914,"Aqua","MODIS",66,290.6,19.6,21
"2051",34470,-40.555,-73.551,314,1.1,1,2005-10-07,1901,"Aqua","MODIS",70,290,14.9,68
"2052",34471,-39.3,-73.155,305.6,1.1,1.1,2005-10-07,1902,"Aqua","MODIS",62,290.4,8.6,65
"2053",34472,-38.997,-73.143,301.8,1.1,1.1,2005-10-07,1902,"Aqua","MODIS",48,288.1,4.5,52
"2054",34601,-39.287,-72.224,300.1,1.1,1,2005-10-14,1458,"Terra","MODIS",8,289.4,2.8,41
"2055",34602,-39.296,-72.226,300.8,1.1,1,2005-10-14,1458,"Terra","MODIS",15,289.7,3.2,41
"2056",34631,-39.422,-71.934,326.2,1.1,1,2005-10-17,600,"Aqua","MODIS",100,267.9,33.8,8
"2057",34654,-40.023,-73.095,304,1.1,1,2005-10-18,1843,"Aqua","MODIS",58,290.7,5.3,27
"2058",34655,-39.812,-72.95,305.6,1,1,2005-10-18,1843,"Aqua","MODIS",62,293.6,5.4,7
"2059",34656,-39.295,-72.231,308.7,1,1,2005-10-18,1844,"Aqua","MODIS",31,298,5.3,41
"2060",34657,-39.286,-72.233,309.3,1,1,2005-10-18,1844,"Aqua","MODIS",26,298.6,5.3,41
"2061",34744,-39.292,-72.226,303.1,1,1,2005-10-23,1451,"Terra","MODIS",38,289.2,4.1,41
"2062",34764,-39.416,-72.08,302.9,1,1,2005-10-25,1850,"Aqua","MODIS",43,285.9,5.7,43
"2063",34765,-39.418,-72.092,330.6,1,1,2005-10-25,1850,"Aqua","MODIS",87,286.4,30.7,43
"2064",34766,-39.268,-73.088,308.1,1,1,2005-10-25,1850,"Aqua","MODIS",66,288.4,8.5,65
"2065",34858,-39.293,-72.225,307.2,1,1,2005-11-01,1445,"Terra","MODIS",49,294.3,5,41
"2066",34899,-39.284,-72.233,306.9,1.2,1.1,2005-11-06,1504,"Terra","MODIS",20,294.4,5.2,41
"2067",34900,-39.865,-72.808,302.6,1.1,1.1,2005-11-06,1504,"Terra","MODIS",41,291.8,4.9,80
"2068",34901,-39.846,-73.231,304.4,1.1,1,2005-11-06,1504,"Terra","MODIS",25,293.8,5.2,72
"2069",34902,-39.848,-73.217,304.8,1.1,1.1,2005-11-06,1504,"Terra","MODIS",39,293.8,5.5,72
"2070",34903,-40.336,-72.953,302.4,1.1,1.1,2005-11-06,1504,"Terra","MODIS",52,292.3,4.2,39
"2071",34926,-39.088,-72.806,307.8,1,1,2005-11-08,1451,"Terra","MODIS",57,294.4,6.6,20
"2072",34927,-39.293,-72.227,311.9,1,1,2005-11-08,1451,"Terra","MODIS",51,298.7,5.9,41
"2073",34928,-39.971,-72.819,311.8,1,1,2005-11-08,1452,"Terra","MODIS",70,294.5,8.7,35
"2074",34929,-40.393,-73.138,314.3,1,1,2005-11-08,1452,"Terra","MODIS",69,299.2,7.1,99
"2075",34948,-40.226,-73.047,317.9,1,1,2005-11-10,1850,"Aqua","MODIS",78,293.2,13.4,57
"2076",34949,-39.786,-72.609,307.1,1,1,2005-11-10,1850,"Aqua","MODIS",57,291.4,6.5,12
"2077",34950,-39.007,-73.081,306.1,1,1,2005-11-10,1850,"Aqua","MODIS",62,288.3,4.7,52
"2078",34966,-39.416,-71.933,311.9,1,1,2005-11-11,554,"Aqua","MODIS",84,268.8,16.3,92
"2079",35077,-39.425,-71.938,305,1.1,1,2005-11-26,335,"Terra","MODIS",62,268.5,12.9,8
"2080",35078,-39.416,-71.94,312.3,1.1,1,2005-11-26,335,"Terra","MODIS",85,269.4,17.9,42
"2081",35123,-38.987,-72.636,308.5,1,1,2005-12-01,1457,"Terra","MODIS",65,298.5,5.8,1
"2082",35124,-39.278,-71.969,307.2,1.1,1,2005-12-01,1458,"Terra","MODIS",47,296.3,6,79
"2083",35125,-39.287,-72.232,308.3,1.1,1,2005-12-01,1458,"Terra","MODIS",40,297.2,5.6,41
"2084",35126,-39.298,-72.222,305.1,1.1,1,2005-12-01,1458,"Terra","MODIS",21,294.9,3.4,41
"2085",35184,-39.284,-72.231,308.2,1,1,2005-12-10,1451,"Terra","MODIS",35,296.7,4.6,41
"2086",35185,-39.295,-72.222,305.8,1,1,2005-12-10,1451,"Terra","MODIS",30,294.4,3.5,41
"2087",35210,-39.473,-73.14,315,1,1,2005-12-12,1850,"Aqua","MODIS",74,293.3,11.4,36
"2088",35211,-39.474,-73.152,312.6,1,1,2005-12-12,1850,"Aqua","MODIS",71,293.5,9.9,36
"2089",35212,-39.266,-72.799,311.1,1,1,2005-12-12,1850,"Aqua","MODIS",61,290.5,8.3,21
"2090",35219,-39.153,-72.776,307.4,1.1,1.1,2005-12-14,1838,"Aqua","MODIS",61,287,8.9,20
"2091",35230,-39.978,-72.392,324,1.6,1.2,2005-12-16,1825,"Aqua","MODIS",83,289.2,45,46
"2092",35247,-39.201,-72.717,305.4,1,1,2005-12-17,1457,"Terra","MODIS",57,293.6,5.5,20
"2093",35248,-39.295,-72.225,310.2,1.1,1,2005-12-17,1457,"Terra","MODIS",51,297.2,6.2,41
"2094",35249,-39.453,-72.772,307.3,1,1,2005-12-17,1457,"Terra","MODIS",61,296.7,5,19
"2095",35250,-40.058,-72.698,300.9,1,1,2005-12-17,1458,"Terra","MODIS",28,289.5,2.3,78
"2096",35266,-39.836,-73.214,308.6,2.3,1.5,2005-12-20,1528,"Terra","MODIS",41,296.7,24.7,72
"2097",35282,-39.901,-72.548,336.3,1,1,2005-12-21,1844,"Aqua","MODIS",89,291.8,35.8,98
"2098",35283,-39.692,-73.207,305.6,1.1,1,2005-12-21,1844,"Aqua","MODIS",0,293.5,4.5,73
"2099",35284,-39.545,-72.301,325.7,1,1,2005-12-21,1844,"Aqua","MODIS",78,295.3,21.3,34
"2100",35285,-39.547,-72.313,328.7,1,1,2005-12-21,1844,"Aqua","MODIS",85,295.8,25.1,34
"2101",35286,-39.142,-72.716,315.3,1,1,2005-12-21,1844,"Aqua","MODIS",71,293.7,10,20
"2102",35287,-39.144,-72.728,326.4,1,1,2005-12-21,1844,"Aqua","MODIS",82,293.5,21.6,20
"2103",35288,-39.049,-72.707,313.5,1,1,2005-12-21,1844,"Aqua","MODIS",67,297.6,8,1
"2104",35301,-39.894,-72.558,313.1,1.3,1.1,2005-12-23,1831,"Aqua","MODIS",63,295.9,14.2,98
"2105",35311,-39.29,-72.222,309.9,1.2,1.1,2005-12-24,1503,"Terra","MODIS",31,298.3,5.4,41
"2106",35312,-39.841,-73.22,310.3,1.1,1.1,2005-12-24,1504,"Terra","MODIS",23,299.3,7.1,72
"2107",35326,-39.419,-71.927,313.7,1.8,1.3,2005-12-25,619,"Aqua","MODIS",88,273.2,39.4,92
"2108",35327,-39.412,-71.934,301,1.8,1.3,2005-12-25,619,"Aqua","MODIS",36,272.9,19.6,92
"2109",35338,-39.296,-72.227,312.8,1,1,2005-12-26,1451,"Terra","MODIS",16,300.5,5.2,41
"2110",35344,-39.162,-72.803,334.6,1.2,1.1,2005-12-26,1902,"Aqua","MODIS",86,297.1,39.4,20
"2111",35363,-39.278,-71.971,309.8,1.1,1,2005-12-28,1439,"Terra","MODIS",44,298.3,6.6,79
"2112",35364,-40.265,-72.226,309.8,1.1,1,2005-12-28,1439,"Terra","MODIS",31,295.8,7.4,50
"2113",35368,-39.459,-73.094,311.1,1,1,2005-12-28,1850,"Aqua","MODIS",63,295.4,8,36
"2114",35369,-39.296,-72.23,316.6,1,1,2005-12-28,1850,"Aqua","MODIS",51,304.3,7.6,41
"2115",35370,-39.161,-72.812,323.2,1,1,2005-12-28,1850,"Aqua","MODIS",68,297.9,16.2,20
"2116",35420,-39.278,-71.965,307.5,1.1,1,2006-01-02,1457,"Terra","MODIS",34,297,5.5,79
"2117",35421,-39.293,-72.222,312.1,1.1,1,2006-01-02,1457,"Terra","MODIS",35,299.1,6.3,41
"2118",35498,-39.283,-72.231,309.5,1.1,1.1,2006-01-13,1439,"Terra","MODIS",30,298.8,6.1,41
"2119",35583,-39.287,-72.229,306.5,1,1,2006-01-20,1445,"Terra","MODIS",45,295.5,5.2,41
"2120",35589,-39.837,-73.222,309.3,2.3,1.5,2006-01-21,1528,"Terra","MODIS",21,298.4,21.9,72
"2121",35598,-39.295,-72.226,308.4,1.3,1.1,2006-01-22,1432,"Terra","MODIS",36,296.8,7.5,41
"2122",35610,-39.418,-71.933,302.1,1,1,2006-01-23,548,"Aqua","MODIS",47,271.4,10,92
"2123",35627,-39.289,-71.92,309.3,1.2,1.1,2006-01-25,359,"Terra","MODIS",77,283.8,16.7,79
"2124",35635,-39.283,-72.23,307.5,1.2,1.1,2006-01-25,1503,"Terra","MODIS",11,297.2,5.3,41
"2125",35659,-39.295,-72.227,308.3,1,1,2006-01-27,1451,"Terra","MODIS",32,297.5,4.5,41
"2126",35660,-39.901,-72.047,310.1,1,1,2006-01-27,1451,"Terra","MODIS",23,299.6,7.7,17
"2127",35667,-39.841,-73.205,308.9,2.8,1.6,2006-01-28,1534,"Terra","MODIS",37,298.8,28,72
"2128",35678,-39.293,-72.23,310.7,1.1,1.1,2006-01-29,1439,"Terra","MODIS",49,299.6,6.5,41
"2129",35679,-39.294,-72.228,315.3,1,1,2006-01-29,1850,"Aqua","MODIS",38,304.1,6.3,41
"2130",35680,-39.083,-72.48,318.4,1,1,2006-01-29,1850,"Aqua","MODIS",68,306.3,8.5,94
"2131",35730,-39.421,-71.943,304.3,1,1,2006-02-05,340,"Terra","MODIS",60,270.9,11.3,8
"2132",35766,-38.964,-73.249,308.7,1.5,1.2,2006-02-08,1516,"Terra","MODIS",63,293.2,12,60
"2133",35773,-39.417,-71.936,332.6,1,1,2006-02-08,549,"Aqua","MODIS",100,268.3,39.2,8
"2134",35790,-39.422,-71.937,325.1,1.2,1.1,2006-02-10,359,"Terra","MODIS",100,275,38.3,8
"2135",35797,-39.575,-73.254,305.7,1.1,1,2006-02-10,1503,"Terra","MODIS",45,294.2,5.4,73
"2136",35800,-39.421,-71.934,310.8,1.3,1.1,2006-02-10,536,"Aqua","MODIS",81,274.4,19.8,8
"2137",35811,-39.422,-71.937,303.2,1,1,2006-02-12,347,"Terra","MODIS",54,272.2,10.2,8
"2138",35835,-39.418,-71.933,309.8,1.2,1.1,2006-02-13,607,"Aqua","MODIS",78,275.1,17.8,92
"2139",35854,-39.418,-71.938,321.1,1,1,2006-02-15,555,"Aqua","MODIS",100,274.4,23,8
"2140",35873,-39.417,-71.935,300,1.1,1,2006-02-17,543,"Aqua","MODIS",9,273.7,9.3,92
"2141",35888,-39.415,-71.94,305.2,1.1,1,2006-02-19,353,"Terra","MODIS",63,272.6,11.5,42
"2142",35895,-39.291,-72.228,311.1,1.1,1,2006-02-19,1457,"Terra","MODIS",43,300.2,5.4,41
"2143",35910,-39.421,-71.945,324.2,1.2,1.1,2006-02-23,328,"Terra","MODIS",100,270.8,37.5,84
"2144",35917,-40.048,-73.08,300.8,1.1,1,2006-02-23,1844,"Aqua","MODIS",26,289.8,3,27
"2145",35930,-39.415,-71.933,311.7,1,1,2006-02-24,549,"Aqua","MODIS",83,272.1,16,92
"2146",35954,-39.417,-71.936,306.8,1,1,2006-02-28,347,"Terra","MODIS",69,269.2,13.3,8
"2147",35955,-39.419,-71.947,304.6,1,1,2006-02-28,347,"Terra","MODIS",61,269.7,11.8,84
"2148",35971,-39.424,-71.939,310.4,1.1,1,2006-03-02,335,"Terra","MODIS",80,268.5,17,8
"2149",35982,-40.261,-73.06,330.7,1,1,2006-03-02,1850,"Aqua","MODIS",82,294,25.3,57
"2150",35983,-40.266,-73.096,323.2,1,1,2006-03-02,1850,"Aqua","MODIS",76,288.6,16,15
"2151",35998,-40.257,-73.119,318.4,2.7,1.6,2006-03-03,1933,"Aqua","MODIS",76,298,51.2,15
"2152",35999,-40.249,-73.092,308,2.8,1.6,2006-03-03,1933,"Aqua","MODIS",49,296.8,18.8,15
"2153",36000,-40.256,-73.123,314.8,2.7,1.6,2006-03-03,1933,"Aqua","MODIS",73,298,41.8,15
"2154",36014,-39.42,-71.946,300.7,1.5,1.2,2006-03-04,322,"Terra","MODIS",32,271.5,15.1,84
"2155",36021,-39.301,-71.812,313.7,1.5,1.2,2006-03-04,1427,"Terra","MODIS",62,290.8,20,33
"2156",36022,-39.302,-71.819,310.1,1.5,1.2,2006-03-04,1427,"Terra","MODIS",28,290.3,14.2,33
"2157",36032,-40.499,-72.491,312.6,1.1,1.1,2006-03-04,1838,"Aqua","MODIS",66,294.7,12.7,3
"2158",36033,-40.5,-73.114,313.9,1.2,1.1,2006-03-04,1838,"Aqua","MODIS",71,302.3,6.4,45
"2159",36034,-40.323,-73.074,338.9,1.2,1.1,2006-03-04,1838,"Aqua","MODIS",91,303.6,42.2,51
"2160",36035,-40.308,-73.033,325.8,1.2,1.1,2006-03-04,1838,"Aqua","MODIS",83,304.2,19,51
"2161",36036,-40.31,-73.047,328,1.2,1.1,2006-03-04,1838,"Aqua","MODIS",84,305.4,22.1,51
"2162",36037,-40.3,-73.049,317.2,1.2,1.1,2006-03-04,1838,"Aqua","MODIS",71,304.7,8.3,51
"2163",36038,-40.244,-72.915,317.4,1.2,1.1,2006-03-04,1838,"Aqua","MODIS",74,304.3,11.1,16
"2164",36039,-40.246,-72.929,318.6,1.2,1.1,2006-03-04,1838,"Aqua","MODIS",76,303.8,12.2,16
"2165",36040,-39.673,-72.97,321.9,1.2,1.1,2006-03-04,1838,"Aqua","MODIS",80,299.5,18.9,71
"2166",36041,-39.059,-72.422,311.4,1.1,1,2006-03-04,1838,"Aqua","MODIS",41,300.8,5.5,94
"2167",36042,-39.06,-72.435,339.4,1.1,1,2006-03-04,1838,"Aqua","MODIS",90,303.9,42.5,94
"2168",36043,-39.062,-72.448,312.2,1.1,1,2006-03-04,1838,"Aqua","MODIS",52,301.8,5.3,94
"2169",36076,-39.683,-72.344,305.4,1.4,1.2,2006-03-05,1510,"Terra","MODIS",41,291.1,8.4,34
"2170",36110,-39.421,-71.934,313.7,1,1,2006-03-09,341,"Terra","MODIS",88,269,18.2,8
"2171",36111,-39.422,-71.946,325.2,1,1,2006-03-09,341,"Terra","MODIS",100,270.4,29.2,84
"2172",36133,-39.136,-72.602,303.3,1,1,2006-03-09,1445,"Terra","MODIS",25,291.6,4.2,91
"2173",36150,-39.419,-71.933,322.3,1.1,1,2006-03-10,601,"Aqua","MODIS",100,269.4,28.7,92
"2174",36151,-40.254,-72.923,306.1,3.9,1.8,2006-03-10,1801,"Aqua","MODIS",36,282.8,60,16
"2175",36171,-39.159,-72.272,321.6,1,1,2006-03-11,1845,"Aqua","MODIS",80,296.1,17.2,69
"2176",36172,-39.115,-72.629,312.5,1,1,2006-03-11,1845,"Aqua","MODIS",63,297.7,6.8,53
"2177",36173,-39.019,-72.388,312.8,1,1,2006-03-11,1845,"Aqua","MODIS",69,296,8.8,28
"2178",36174,-39.021,-72.4,316,1,1,2006-03-11,1845,"Aqua","MODIS",73,296.7,11.2,28
"2179",36175,-39.038,-72.53,361.4,1,1,2006-03-11,1845,"Aqua","MODIS",100,298.8,88.6,58
"2180",36176,-39.04,-72.541,321.3,1,1,2006-03-11,1845,"Aqua","MODIS",79,299.3,15.9,58
"2181",36177,-39.029,-72.532,314.2,1,1,2006-03-11,1845,"Aqua","MODIS",62,295.3,8.8,58
"2182",36178,-38.977,-72.35,312.6,1,1,2006-03-11,1845,"Aqua","MODIS",20,298.8,6.5,82
"2183",36179,-38.978,-72.362,346.9,1,1,2006-03-11,1845,"Aqua","MODIS",94,299.2,52.1,82
"2184",36180,-38.967,-72.352,321,1,1,2006-03-11,1845,"Aqua","MODIS",78,299.4,14.4,82
"2185",36181,-38.969,-72.364,384.4,1,1,2006-03-11,1845,"Aqua","MODIS",100,301.9,171,82
"2186",36289,-39.421,-71.94,315.8,1,1,2006-03-12,549,"Aqua","MODIS",92,268.8,19.4,8
"2187",36384,-39.178,-72.582,309.6,1,1,2006-03-18,1851,"Aqua","MODIS",66,298.9,5.7,91
"2188",36385,-39.083,-72.623,308,1,1,2006-03-18,1851,"Aqua","MODIS",44,294.9,4.5,53
"2189",36386,-39.074,-72.625,317.4,1,1,2006-03-18,1851,"Aqua","MODIS",76,294.7,12.4,53
"2190",36423,-39.422,-71.936,316.8,1,1,2006-03-19,555,"Aqua","MODIS",94,270.7,19.9,8
"2191",36438,-40.307,-72.954,311.5,1.2,1.1,2006-03-20,1838,"Aqua","MODIS",71,297.5,7.6,39
"2192",36439,-40.306,-72.945,309,1.2,1.1,2006-03-20,1838,"Aqua","MODIS",57,297.5,6.4,39
"2193",36440,-40.307,-72.959,307.5,1.2,1.1,2006-03-20,1838,"Aqua","MODIS",57,297.4,5.2,39
"2194",36441,-40.247,-72.957,307.8,1.2,1.1,2006-03-20,1838,"Aqua","MODIS",62,296.7,5.8,16
"2195",36442,-40.248,-72.971,311.2,1.2,1.1,2006-03-20,1838,"Aqua","MODIS",71,297.8,9.1,16
"2196",36443,-40.225,-73.214,303.4,1.2,1.1,2006-03-20,1838,"Aqua","MODIS",51,292.2,5.7,15
"2197",36444,-39.177,-72.492,315.1,1.1,1.1,2006-03-20,1839,"Aqua","MODIS",75,297.1,12,83
"2198",36445,-39.092,-72.147,352.8,1.1,1,2006-03-20,1839,"Aqua","MODIS",97,294.8,75.5,70
"2199",36446,-39.094,-72.16,348.9,1.1,1,2006-03-20,1839,"Aqua","MODIS",95,297.3,65.5,70
"2200",36447,-39.047,-72.17,327.3,1.1,1,2006-03-20,1839,"Aqua","MODIS",84,294.9,26.5,61
"2201",36448,-39.049,-72.183,304.4,1.1,1,2006-03-20,1839,"Aqua","MODIS",41,293.9,4.1,61
"2202",36449,-39.038,-72.172,339.9,1.1,1,2006-03-20,1839,"Aqua","MODIS",91,296.7,46.6,61
"2203",36450,-39.039,-72.185,310.7,1.1,1,2006-03-20,1839,"Aqua","MODIS",69,293.4,8.9,61
"2204",36451,-39.053,-72.377,319,1.1,1,2006-03-20,1839,"Aqua","MODIS",78,297,15.6,74
"2205",36452,-39.055,-72.39,342.4,1.1,1,2006-03-20,1839,"Aqua","MODIS",93,298.3,51.1,74
"2206",36453,-39.049,-72.385,309.5,1.1,1,2006-03-20,1839,"Aqua","MODIS",68,297.4,7.4,74
"2207",36454,-38.991,-72.305,308.1,1.1,1,2006-03-20,1839,"Aqua","MODIS",59,294,6.3,82
"2208",36512,-40.011,-72.735,308,1.6,1.3,2006-03-22,1826,"Aqua","MODIS",63,284,19.2,78
"2209",36513,-39.242,-72.63,305.6,1.6,1.2,2006-03-22,1826,"Aqua","MODIS",57,288.5,12.3,6
"2210",36514,-39.192,-72.585,305.7,1.6,1.2,2006-03-22,1826,"Aqua","MODIS",51,293,9.1,91
"2211",36515,-39.168,-72.576,308.1,1.6,1.2,2006-03-22,1826,"Aqua","MODIS",36,295.4,9.3,91
"2212",36516,-39.17,-72.595,310.7,1.6,1.2,2006-03-22,1826,"Aqua","MODIS",68,295,13.5,91
"2213",36517,-39.117,-72.4,304.8,1.5,1.2,2006-03-22,1826,"Aqua","MODIS",49,280,10.4,64
"2214",36518,-39.12,-72.546,321,1.6,1.2,2006-03-22,1826,"Aqua","MODIS",79,295.4,29.3,11
"2215",36519,-39.091,-72.607,309,1.6,1.2,2006-03-22,1826,"Aqua","MODIS",59,294.2,10.9,53
"2216",36520,-39.091,-72.594,307.5,1.6,1.2,2006-03-22,1826,"Aqua","MODIS",59,293.4,10.5,53
"2217",36521,-39.093,-72.612,305.3,1.6,1.2,2006-03-22,1826,"Aqua","MODIS",43,294,7.9,53
"2218",36523,-38.969,-73,308,1.6,1.3,2006-03-22,1826,"Aqua","MODIS",62,295.4,11.4,52
"2219",36524,-38.971,-73.019,336.2,1.6,1.3,2006-03-22,1826,"Aqua","MODIS",89,296.3,73.3,52
"2220",36590,-39.422,-71.945,308.9,1.1,1,2006-03-23,353,"Terra","MODIS",76,272,15.6,84
"2221",36591,-39.42,-72.323,300.1,1.1,1,2006-03-23,353,"Terra","MODIS",15,282.1,7.8,81
"2222",36610,-39.418,-71.945,303.9,1,1,2006-03-25,341,"Terra","MODIS",58,267.1,11.7,84
"2223",36620,-39.019,-73.186,305.5,1.1,1,2006-03-25,1445,"Terra","MODIS",62,287.5,8.3,60
"2224",36621,-39.271,-72.27,300.7,1,1,2006-03-25,1446,"Terra","MODIS",40,289.5,4.1,41
"2225",36622,-39.995,-72.531,308.6,1,1,2006-03-25,1857,"Aqua","MODIS",67,294,7.8,46
"2226",36623,-39.987,-72.527,307.1,1,1,2006-03-25,1857,"Aqua","MODIS",65,293.9,7.9,46
"2227",36624,-39.176,-72.439,308,1.1,1,2006-03-25,1857,"Aqua","MODIS",66,295.9,6,83
"2228",36625,-39.157,-72.654,313.1,1.1,1,2006-03-25,1857,"Aqua","MODIS",73,295.3,9.7,53
"2229",36626,-39.133,-72.623,308.8,1.1,1,2006-03-25,1857,"Aqua","MODIS",66,295.7,5.7,53
"2230",36627,-39.135,-72.635,310.8,1.1,1,2006-03-25,1857,"Aqua","MODIS",65,296.7,6.8,53
"2231",36628,-39.101,-72.606,305.1,1.1,1,2006-03-25,1857,"Aqua","MODIS",53,294.2,3.9,53
"2232",36629,-39.019,-73.191,308.4,1,1,2006-03-25,1857,"Aqua","MODIS",66,291.6,8.4,60
"2233",36667,-39.034,-73.209,300.8,1.5,1.2,2006-03-27,1433,"Terra","MODIS",39,287.8,7.9,60
"2234",36670,-39.788,-72.95,304.2,1,1,2006-03-27,1845,"Aqua","MODIS",58,292.2,6.1,7
"2235",36671,-39.328,-72.134,310.8,1,1,2006-03-27,1845,"Aqua","MODIS",70,293.5,9,41
"2236",36672,-39.288,-72.233,300.3,1,1,2006-03-27,1845,"Aqua","MODIS",8,289.7,2.5,41
"2237",36673,-39.165,-72.541,337.7,1,1,2006-03-27,1845,"Aqua","MODIS",91,294.2,39,11
"2238",36674,-39.166,-72.553,326.8,1,1,2006-03-27,1845,"Aqua","MODIS",85,295.1,23.6,91
"2239",36675,-38.986,-72.321,304.6,1,1,2006-03-27,1845,"Aqua","MODIS",25,293.1,3.7,82
"2240",36676,-38.98,-72.328,311.7,1,1,2006-03-27,1845,"Aqua","MODIS",70,295.3,9.4,82
"2241",36677,-39.041,-73.211,302.1,1.1,1,2006-03-27,1845,"Aqua","MODIS",41,291.9,4.4,60
"2242",36747,-39.017,-73.186,309.4,1.5,1.2,2006-03-28,1516,"Terra","MODIS",69,291.2,15.3,60
"2243",36748,-39.689,-73.156,302.8,1.5,1.2,2006-03-28,1516,"Terra","MODIS",46,290.3,9,14
"2244",36752,-39.416,-71.939,303.6,1,1,2006-03-28,549,"Aqua","MODIS",56,270.4,10.9,42
"2245",36756,-40.427,-73.173,328.6,2.2,1.4,2006-03-28,1927,"Aqua","MODIS",85,293.5,79.2,55
"2246",36757,-40.414,-73.178,313.8,2.2,1.4,2006-03-28,1927,"Aqua","MODIS",71,294.3,34.2,5
"2247",36758,-39.566,-72.269,308.3,2.6,1.6,2006-03-28,1927,"Aqua","MODIS",46,289.9,33.4,34
"2248",36759,-38.985,-72.346,310.9,2.7,1.6,2006-03-28,1928,"Aqua","MODIS",61,295.9,32.9,82
"2249",36796,-39.587,-72.299,306.3,1.3,1.1,2006-03-29,1832,"Aqua","MODIS",62,287.3,8.4,34
"2250",36797,-39.24,-72.556,327.1,1.3,1.1,2006-03-29,1833,"Aqua","MODIS",85,290.4,34.2,4
"2251",36798,-39.241,-72.547,311.1,1.3,1.1,2006-03-29,1833,"Aqua","MODIS",71,289.9,13.6,4
"2252",36799,-39.243,-72.563,320.3,1.3,1.1,2006-03-29,1833,"Aqua","MODIS",80,290.4,24.7,4
"2253",36882,-40.466,-73.267,312.6,1.5,1.2,2006-03-30,1915,"Aqua","MODIS",71,288.9,18.3,59
"2254",36883,-40.469,-73.284,332.5,1.5,1.2,2006-03-30,1915,"Aqua","MODIS",88,293.1,54.7,59
"2255",36884,-39.549,-72.935,309,1.6,1.2,2006-03-30,1915,"Aqua","MODIS",62,291.1,15.6,2
"2256",36942,-40.377,-73.129,309.8,1,1,2006-04-01,1452,"Terra","MODIS",69,289.7,9.5,99
"2257",36953,-40.564,-73.22,309.1,1.1,1,2006-04-01,1903,"Aqua","MODIS",68,293.4,7.1,66
"2258",36954,-40.538,-73.12,311.6,1.1,1,2006-04-01,1903,"Aqua","MODIS",37,293.3,8.6,45
"2259",36955,-40.54,-73.133,316.3,1.1,1,2006-04-01,1903,"Aqua","MODIS",62,293.9,12.7,45
"2260",36956,-40.53,-73.189,303.7,1.1,1,2006-04-01,1903,"Aqua","MODIS",57,291.6,3.7,87
"2261",36957,-40.532,-73.202,305.8,1.1,1,2006-04-01,1903,"Aqua","MODIS",62,292.3,5.2,87
"2262",36958,-40.472,-72.963,304.5,1.1,1,2006-04-01,1903,"Aqua","MODIS",58,292.4,5.5,93
"2263",36959,-40.468,-73.078,303.8,1.1,1,2006-04-01,1903,"Aqua","MODIS",57,293.3,4.2,48
"2264",36960,-40.471,-73.091,305,1.1,1,2006-04-01,1903,"Aqua","MODIS",60,294,4.8,48
